gene_id,gene_name,logFC,logCPM,PValue,FDR,seqnames,start,end,width,strand,entrezid,aveLen,maxLen,aveGc,longestGc,LR,DE,Status
ENSMUSG00000058240,Cryzl1,0.12859902191189843,4.695151195549324,0.13003333061366548,0.27503266383479785,16,91689322,91728975,39654,-,66609,998.3333333333334,1965,44.04006677796328,43.969465648855,2.292106568018788,FALSE,not DE
ENSMUSG00000056666,Retsat,-0.3971882787699089,1.521931362669845,0.13007600271198888,0.27506814668659085,6,72598475,72608425,9951,+,67442,1253.8333333333333,3027,51.82772829988037,49.9174099768748,2.2915972412248244,FALSE,not DE
ENSMUSG00000070953,Rabepk,-0.15024722436358942,4.325011017168114,0.13020457539394537,0.27528523085877543,2,34777556,34799912,22357,-,227746,1233.2857142857142,2968,52.40356770531678,47.5741239892183,2.2900637453568233,FALSE,not DE
ENSMUSG00000051351,Zfp46,-0.1759305155646979,4.040628338144667,0.13034574564118215,0.2755288577513705,4,136284683,136293942,9260,+,22704,1534.6,4639,52.4696989443503,51.6706186678163,2.288381940749437,FALSE,not DE
ENSMUSG00000038268,Ovca2,-0.20105350823148405,4.135260024293424,0.13050369018766866,0.27572750608226604,11,75175942,75178835,2894,-,246257,1707.5,2670,51.97657393850659,50.0374531835206,2.2865027044377335,FALSE,not DE
ENSMUSG00000110185,Igip,0.240063319756602,3.8240202133196615,0.13052670669454122,0.27572750608226604,18,36298679,36301517,2839,+,109169,2839,2839,37.6188798872843,37.6188798872843,2.2862290640131704,FALSE,not DE
ENSMUSG00000033701,Acbd6,-0.24117163660279062,5.530764387454472,0.13052871492836038,0.27572750608226604,1,155558120,155691330,133211,+,72482,1575.1666666666667,5592,49.75134906359116,46.173104434907,2.286205190920189,FALSE,not DE
ENSMUSG00000034751,Mast4,-0.206798986015629,3.318860895103883,0.13054355376461269,0.27572750608226604,13,102732486,103334497,602012,-,328329,3821.315789473684,10636,50.39873286963708,52.9240315908236,2.2860288053711546,FALSE,not DE
ENSMUSG00000036052,Dnajb5,-0.2070863661339121,3.5303312692590256,0.1305747696476017,0.2757386089854523,4,42949814,42959425,9612,+,56323,2580.5714285714284,5052,54.60584588131089,54.4734758511481,2.285657822930041,FALSE,not DE
ENSMUSG00000004896,Rrnad1,0.35628917897150436,4.446682611503838,0.13080631958698843,0.2761726747471658,3,87922601,87930717,8117,-,229503,2038,3565,53.16077854105332,52.6507713884993,2.28290907214355,FALSE,not DE
ENSMUSG00000034120,Srsf2,0.26293964272742887,8.279570468682387,0.13090680510427344,0.2763299053691559,11,116849901,116853094,3194,-,20382,1238,1899,50.35002692514811,49.9736703528173,2.2817178874237953,FALSE,not DE
ENSMUSG00000026113,Inpp4a,0.27817482044444586,6.219509823500735,0.13094199145216084,0.2763492615149717,1,37299865,37410736,110872,+,269180,2771.4615384615386,5691,52.47162008382138,50.2372166578809,2.281301019246129,FALSE,not DE
ENSMUSG00000026820,Ptges2,-0.24664712456507218,3.69773776400093,0.13097049316817022,0.2763545050521065,2,32395896,32405772,9877,+,96979,2087.3333333333335,4978,55.46151389332484,54.6605062274006,2.280963438443564,FALSE,not DE
ENSMUSG00000021939,Ctsb,0.18737770435369716,8.650135669814668,0.13099778477737545,0.2763571936256767,14,63122462,63145923,23462,+,13030,2271,4743,51.06414208131513,49.2304448661185,2.280640267218189,FALSE,not DE
ENSMUSG00000007570,Fance,-0.12832410824685372,4.168266716700124,0.13107130038806225,0.2764411048873751,17,28313519,28326572,13054,+,72775,1207.125,2193,60.39660350005179,61.4227086183311,2.2797701120066662,FALSE,not DE
ENSMUSG00000042737,Dpm3,-0.19099503812081467,4.109342425945973,0.13108961074352368,0.2764411048873751,3,89259358,89267079,7722,+,68563,557.3333333333334,827,55.74162679425837,54.0507859733978,2.2795534692429964,FALSE,not DE
ENSMUSG00000031154,Otud5,0.10465770910016144,7.097887813281256,0.13129525770586636,0.2768198148772752,X,7841364,7876626,35263,+,54644,2185.222222222222,4259,53.80586769715767,53.5336933552477,2.277122630942337,FALSE,not DE
ENSMUSG00000031668,Eif2ak3,0.15680476513385605,4.664691974459236,0.1313388106331515,0.2768380706070407,6,70844515,70905245,60731,+,13666,1895.2,4513,52.51160827353316,51.1854642144915,2.2766083611325545,FALSE,not DE
ENSMUSG00000045973,Slc25a51,0.12490294390220406,6.0524122952974,0.13135604178680899,0.2768380706070407,4,45395923,45408766,12844,-,230125,2065.5,4438,48.963124344387964,47.9044614691302,2.2764049494508782,FALSE,not DE
ENSMUSG00000020910,Adprm,0.1554232390286293,4.537489112775273,0.1314016793575514,0.27687931722592957,11,67037905,67052594,14690,-,66358,804,1531,45.81260364842456,43.8275636838668,2.275866347283724,FALSE,not DE
ENSMUSG00000108591,Particl,-0.23918451721569625,1.8400550533681839,0.13148689463830143,0.27700392599128076,6,72439051,72440610,1560,+,"NA",1560,1560,60.5769230769231,60.5769230769231,2.2748612183142747,FALSE,not DE
ENSMUSG00000068882,Ssb,-0.09280659748484903,7.56641175194225,0.13178170270892475,0.2775675568299656,2,69861562,69871846,10285,+,20823,1323.8333333333333,2088,37.76910487221452,38.0747126436782,2.2713895057350673,FALSE,not DE
ENSMUSG00000029474,Rnf34,-0.17364308580555274,4.868472216014534,0.13180669898798214,0.2775675568299656,5,122850048,122871291,21244,+,80751,2445.5,4440,45.2259251686772,44.2567567567568,2.2710955437977116,FALSE,not DE
ENSMUSG00000068742,Cry2,-0.17377926227792334,3.7766579118592176,0.13189570097960632,0.2776999278107786,2,92403646,92434043,30398,-,12953,2138.75,3976,54.342489772063125,55.6086519114688,2.2700493650982843,FALSE,not DE
ENSMUSG00000044424,Gm9493,-0.2954028173097542,2.103705929801158,0.1319475304996603,0.27775399702088616,19,23619749,23620319,571,+,"NA",571,571,48.861646234676,48.861646234676,2.2694404952136757,FALSE,not DE
ENSMUSG00000020453,Patz1,-0.11199120380316939,5.439068139520182,0.13200368869853443,0.27778393205099555,11,3288874,3309083,20210,+,56218,1764.5,3702,55.53509020496835,56.8611561318206,2.268781075242142,FALSE,not DE
ENSMUSG00000025888,Casp1,0.12238312758032559,5.2811764099210325,0.1320297847496472,0.27778393205099555,9,5298508,5307290,8783,+,12362,1462.2,2221,39.37901791820544,38.2260243133724,2.268474757144535,FALSE,not DE
ENSMUSG00000017837,Nkiras2,-0.12109132789577405,4.880788849625917,0.13204020645127815,0.27778393205099555,11,100619244,100627607,8364,+,71966,1181.6666666666667,2097,57.79971791255289,56.5569861707201,2.2683524450381274,FALSE,not DE
ENSMUSG00000067017,Gm3608,-0.3267811957444286,2.478056475058262,0.1320960516413909,0.27784638822472363,1,105455971,105458829,2859,+,"NA",2858,2858,42.2673198040588,42.2673198040588,2.267697213279014,FALSE,not DE
ENSMUSG00000037341,Slc9a7,-0.19741075181391596,4.070812501598066,0.13249962553981928,0.27862909332701286,X,20105754,20291807,186054,-,236727,1737.6,2512,49.53959484346226,50.7961783439491,2.262971253974449,FALSE,not DE
ENSMUSG00000094441,Zfp955a,-0.1614978197397269,4.224169302029352,0.13252063448390783,0.27862909332701286,17,33239718,33255145,15428,-,77652,3544,3544,39.9830699774266,39.9830699774266,2.2627256738612864,FALSE,not DE
ENSMUSG00000047459,Dynlrb1,-0.09503241040279095,6.387620631831866,0.1326040462074635,0.2787492932546363,2,155236533,155250277,13745,+,67068,670.75,788,52.40402534476335,57.3604060913706,2.261751076967208,FALSE,not DE
ENSMUSG00000028639,Ybx1,-0.10994790444492981,9.031223065705442,0.13289318689004392,0.27930182650297714,4,119277981,119294604,16624,-,22608,781.8571428571429,1628,52.23826055179977,52.1498771498772,2.2583780003318736,FALSE,not DE
ENSMUSG00000028688,Toe1,-0.13515604371617207,4.811345914478253,0.13309293904730124,0.2796150114749386,4,116794310,116807640,13331,-,68276,1004.125,2090,52.19718660525335,51.3397129186603,2.256052502687117,FALSE,not DE
ENSMUSG00000024217,Snrpc,-0.18518320140147743,5.690279227418965,0.13309485012401523,0.2796150114749386,17,27838150,27851968,13819,+,20630,1948.8,6107,48.54269293924469,45.8326510561651,2.2560302729283777,FALSE,not DE
ENSMUSG00000037720,Tmem33,-0.163774950518656,5.963819391352404,0.133196180246739,0.27977255815322555,5,67260565,67291461,30897,+,67878,2659.4444444444443,6247,40.480467933987896,38.1943332799744,2.2548521053366635,FALSE,not DE
ENSMUSG00000049327,Kmt5a,0.1547844145813199,5.906225981266735,0.13322447746644783,0.2797766705513264,5,124439930,124462308,22379,+,67956,1171.8461538461538,2739,51.98897203623475,49.6896677619569,2.2545232717970727,FALSE,not DE
ENSMUSG00000084957,Bbip1,0.13121009049348434,4.364680834675126,0.1332606980214331,0.27979741735197905,19,53929861,53944627,14767,-,100503572,1077.7777777777778,2120,42.55670103092784,40.5188679245283,2.254102477399252,FALSE,not DE
ENSMUSG00000005510,Ndufs3,-0.09774365206049358,6.007142803499169,0.1332951549290484,0.2798144536870261,2,90894634,90904827,10194,-,68349,697.5,1046,50.489844683393095,53.8240917782027,2.253702290869322,FALSE,not DE
ENSMUSG00000001156,Mxd1,0.19294144846944025,6.87055191189907,0.1333484570879611,0.27987103560330423,6,86647042,86669161,22120,-,17119,2152.75,4666,50.34258506561373,50.4714959279897,2.2530834610482984,FALSE,not DE
ENSMUSG00000034601,2700049A03Rik,-0.2057696356014479,3.661707146265798,0.1334736308334058,0.280078409070019,12,71136848,71243303,106456,+,76967,3563.6666666666665,5763,45.561687400617345,45.1327433628319,2.251631299278767,FALSE,not DE
ENSMUSG00000031068,Glrx3,-0.17919058403846044,6.692904147691894,0.1335648250341366,0.28020977954585585,7,137437614,137468594,30981,+,30926,1463.4,3440,46.234795681290144,45.6686046511628,2.2505742978637144,FALSE,not DE
ENSMUSG00000025218,Poll,-0.17834826524357558,4.24654973410271,0.13358899676334154,0.28020977954585585,19,45552275,45560531,8257,-,56626,2324,2324,58.1325301204819,58.1325301204819,2.250294266666957,FALSE,not DE
ENSMUSG00000004040,Stat3,-0.09624540488815363,8.242214993910428,0.13368451851932311,0.28035477901525174,11,100885098,100939540,54443,-,20848,1687.2857142857142,6042,52.54423842181016,52.5157232704402,2.2491881941463543,FALSE,not DE
ENSMUSG00000021830,Txndc16,-0.16818526550476257,4.2042534890964225,0.13382932758478014,0.28050906131543696,14,45133465,45220328,86864,-,70561,2286,5045,43.777340332458444,44.7571853320119,2.247513093855657,FALSE,not DE
ENSMUSG00000031703,Itfg1,-0.2824430839272577,6.065982393331031,0.13384689675463177,0.28050906131543696,8,85717578,85840921,123344,-,71927,3234,3652,38.15708101422388,34.9397590361446,2.2473099977034643,FALSE,not DE
ENSMUSG00000025956,Mettl21a,-0.12373275323190876,4.010121159096657,0.1338548145506963,0.28050906131543696,1,64606473,64617242,10770,-,67099,1388.75,2666,47.002700270027006,46.5866466616654,2.247218479276847,FALSE,not DE
ENSMUSG00000026471,Mr1,-0.13074025766618738,4.73957787444894,0.13386371980869421,0.28050906131543696,1,155127277,155146814,19538,-,15064,2469,3214,44.293236127987036,43.1860609831985,2.247115554428982,FALSE,not DE
ENSMUSG00000031949,Adat1,-0.22537775027974752,2.430778755501468,0.13392161189821397,0.280537361381743,8,111966908,111992302,25395,-,30947,2532.6666666666665,3159,50.48697025533034,50.8705286483064,2.2464466380181864,FALSE,not DE
ENSMUSG00000012076,Brms1l,0.20715810089639622,3.803446359968405,0.13393004703133296,0.280537361381743,12,55836324,55869736,33413,+,52592,930.7142857142857,2609,47.628549501151156,45.3430433116136,2.2463492009227544,FALSE,not DE
ENSMUSG00000032549,Rab6b,-0.18130581866448536,5.638968131765465,0.13398612360472126,0.2805994883535783,9,103111787,103185276,73490,+,270192,2861.5,5007,53.22383365367817,51.4280007988816,2.245701615669855,FALSE,not DE
ENSMUSG00000038718,Pbx3,0.2954150457236467,2.533835494907181,0.13406092190853286,0.28070079095455075,2,34171457,34373142,201686,-,18516,1324.4,2858,47.44790093627303,38.8383484954514,2.2448382989848277,FALSE,not DE
ENSMUSG00000036555,Iqce,0.1403395990495691,5.419730339086659,0.1342172306887615,0.2809726890768673,5,140661827,140702378,40552,-,74239,2078,6924,54.956689124157826,53.8705950317735,2.2430359314084054,FALSE,not DE
ENSMUSG00000019715,Gle1,-0.08893773706002794,5.510688389894136,0.1343632057347333,0.2811749668787859,2,29935426,29960371,24946,+,74412,1155.142857142857,4030,50.037101162503106,50.7692307692308,2.241354838207404,FALSE,not DE
ENSMUSG00000035762,Tmem161b,0.2235076078458194,4.201528648284786,0.1343667983314552,0.2811749668787859,13,84222296,84296141,73846,+,72745,1766.111111111111,2857,38.72286882667506,38.4669233461673,2.2413134905186354,FALSE,not DE
ENSMUSG00000110803,Gm20275,0.22570469515127603,2.729963296068553,0.13445238902628198,0.2812986559458671,9,59826257,59941077,114821,-,"NA",1387,1387,40.2307137707282,40.2307137707282,2.240328780858519,FALSE,not DE
ENSMUSG00000046138,9930021J03Rik,-0.10984664650867781,5.0835529306193115,0.13453212161912384,0.281410042504595,19,29714402,29805989,91588,-,240613,4840.75,7524,42.4624283427155,41.2147793726741,2.2394120983445394,FALSE,not DE
ENSMUSG00000039634,Zfp189,0.26804073632118736,2.697853671454668,0.1345761683492858,0.28144675333847485,4,49521176,49531517,10342,+,230162,2900,2965,44.206896551724114,44.4519392917369,2.2389059552929815,FALSE,not DE
ENSMUSG00000023089,Ndufa5,0.21095225802173254,4.148930521810326,0.13465330072408727,0.2815526299785935,6,24518666,24528013,9348,-,68202,519,875,48.5549132947977,50.2857142857143,2.2380200696636443,FALSE,not DE
ENSMUSG00000087260,Lamtor5,0.10746517678664598,5.884976422177267,0.13483962582341474,0.2818867359764439,3,107278858,107284082,5225,+,68576,812,881,48.76847290640394,49.9432463110102,2.2358824162448485,FALSE,not DE
ENSMUSG00000013160,Atp6v0d1,-0.16209267600363547,5.928660548174172,0.13501249419880795,0.2821612054645588,8,105524465,105566047,41583,-,11972,1064,1629,53.05451127819551,53.4069981583794,2.233902100575989,FALSE,not DE
ENSMUSG00000086111,Gm15326,-0.33660211929164496,1.3597030863736546,0.13504583339713844,0.2821612054645588,13,111867936,111874730,6795,+,"NA",870.5,1422,50.25847214244686,51.1954992967651,2.2335205054204366,FALSE,not DE
ENSMUSG00000092118,Fancf,0.19341002151161601,3.1777295437180864,0.1350506089796476,0.2821612054645588,7,51860577,51862267,1691,-,100040608,1691,1691,56.9485511531638,56.9485511531638,2.2334658534928895,FALSE,not DE
ENSMUSG00000020483,Dynll2,0.10935973363872983,6.666479288072196,0.13520600458876525,0.28243032069653184,11,87979525,87987533,8009,-,68097,1966,2476,51.958290946083395,53.7156704361874,2.2316886797650213,FALSE,not DE
ENSMUSG00000028884,Rpa2,-0.14937162654452665,5.446128812346339,0.13525216743260332,0.2824711998562942,4,132768332,132778752,10421,+,19891,793.1666666666666,1813,51.73355747005674,51.5168229453944,2.2311611810646674,FALSE,not DE
ENSMUSG00000038807,Rap1gap2,0.12135764937104264,6.121639597421571,0.13530316709041595,0.28249683372745577,11,74383356,74610915,227560,-,380711,4278.333333333333,6565,53.65796649785743,53.3434881949733,2.230578646683526,FALSE,not DE
ENSMUSG00000010362,Rdm1,-0.16449789847996316,4.198363767594657,0.13532363085793478,0.28249683372745577,11,101627195,101636100,8906,+,66599,760.2,1124,55.9589581689029,54.9822064056939,2.2303449720605855,FALSE,not DE
ENSMUSG00000030058,Copg1,0.08197519256093043,7.432503081461513,0.13534422771973473,0.28249683372745577,6,87887814,87913595,25782,+,54161,1775.5,5357,50.86454519853562,48.0866156430838,2.2301098175643146,FALSE,not DE
ENSMUSG00000031516,Dctn6,0.1678003235103146,6.568116448323445,0.13568228431930535,0.28314680236535583,8,34090420,34108796,18377,-,22428,800.6,1249,49.80014988758431,48.1184947958367,2.2262559359909595,FALSE,not DE
ENSMUSG00000055681,Cope,-0.13996871946795025,6.629348595982369,0.13590626686038637,0.28355850846415714,8,70302518,70312993,10476,+,59042,1285.75,2753,56.30954695702899,56.0842717035961,2.2237084251648085,FALSE,not DE
ENSMUSG00000052117,D630039A03Rik,0.13287683440472972,6.49113053372951,0.1359393553977044,0.2835718446650464,4,57908483,57916297,7815,-,242484,2830,2830,50.6713780918728,50.6713780918728,2.2233324844190676,FALSE,not DE
ENSMUSG00000005687,Bcas2,0.13138476489555562,5.886802328866328,0.13612545725688857,0.2838921829871192,3,103171655,103179166,7512,+,68183,1789.8333333333333,3878,44.08231678927275,42.5219185146983,2.221219964726197,FALSE,not DE
ENSMUSG00000037400,Atp11b,-0.127887855837105,8.344164015129074,0.13615593991143238,0.2838921829871192,3,35754106,35856276,102171,+,76295,2303.2727272727275,6322,40.94174297442375,39.5760835178741,2.2208742516124644,FALSE,not DE
ENSMUSG00000082127,Gm13577,0.22713267914547305,2.727948789806216,0.13617310038781513,0.2838921829871192,2,64474745,64474949,205,-,"NA",205,205,42.4390243902439,42.4390243902439,2.2206796675193434,FALSE,not DE
ENSMUSG00000025577,Cbx2,-0.2330244690016634,3.497785073445412,0.13620133481039184,0.28389532542307344,11,119022962,119031270,8309,+,12416,2284.5,3807,58.06522214926679,57.551878119254,2.220359574752724,FALSE,not DE
ENSMUSG00000031310,Zmym3,0.21243996645316268,5.058111870701051,0.13628979743713654,0.284023980454633,X,101404384,101420849,16466,-,56364,2163.5,6057,53.37287830932388,53.2606901106158,2.219357157561408,FALSE,not DE
ENSMUSG00000096433,Zfp994,0.1858278138856919,4.271740873598864,0.13640826043045898,0.28421509264267075,17,22197265,22225616,28352,-,240038,4882,4882,37.9352724293322,37.9352724293322,2.2180159306703846,FALSE,not DE
ENSMUSG00000027288,Zfp106,-0.11296087512054925,7.4629205912917165,0.13645760034993443,0.28426213589272475,2,120506820,120563843,57024,-,20402,2231.2727272727275,9085,47.58800521512387,47.0776004402862,2.217457693437204,FALSE,not DE
ENSMUSG00000032869,Psmf1,-0.1706322506776401,5.460076188676696,0.13665779115268245,0.28462334463211625,2,151715812,151744186,28375,-,228769,2467.5,3809,48.86187098953058,48.7792071409819,2.2151950297473917,FALSE,not DE
ENSMUSG00000022575,Gsdmd,0.16613819594516008,6.4201727214683055,0.13676342037480305,0.28478750268989567,15,75862327,75867408,5082,+,69146,850.5,1792,54.69331765628064,54.3526785714286,2.214002647336425,FALSE,not DE
ENSMUSG00000037913,Tmem156,-0.18970234675231404,4.129794790816833,0.13696200998751434,0.28514513329819235,5,65054346,65092132,37787,-,243025,1187.6666666666667,1565,43.095705865843385,42.3642172523962,2.2117636832765193,FALSE,not DE
ENSMUSG00000021918,Nek4,0.17920026384794854,3.1679520031759343,0.1370250845143029,0.28521136164222005,14,30951377,30988821,37445,+,23955,2868.5,6686,46.8624716750915,44.7502243493868,2.211053321357525,FALSE,not DE
